,0,1,2,3
74258,1.198197,0.6416878,1.4916058,0.45178133
10117,0.95540583,0.2298755,0.93781185,-0.849153
4388,-0.4609518,-1.0604854,-1.3071597,-0.08780378
964,-0.15727046,-0.7130753,-0.6138939,-0.720211
63808,2.5089483,0.068929695,-1.2827626,1.4157017
22999,0.77318555,0.40773588,-0.12082267,-0.2686716
38993,-0.8883723,-0.90509063,0.8581247,-0.10159299
68341,1.1650381,-0.5714826,0.5203248,-0.2947561
67213,3.084735,0.41737476,-0.15859288,0.23635006
2147,0.6568059,0.890428,-0.0726217,-1.2328317
6632,0.40715295,-0.26051462,-0.2594133,-1.2098414
9371,-0.528711,0.41853642,0.070419535,0.4953191
70215,-0.9429636,-3.6450148,-0.22527897,0.16023648
41584,0.12585637,0.14195189,-0.3346985,-1.3973222
21615,-0.7757153,-1.0339823,-0.7103295,0.27393293
7249,-0.04511735,-0.8664543,-1.5610204,-0.029313564
43380,0.4213429,0.020205446,-1.0560358,-0.23894987
57853,-0.39774033,-1.324917,0.9735583,0.08655606
5914,-0.702193,-0.47509003,-1.7035528,-0.9221046
28208,0.009568512,-1.6952081,-0.4844163,0.59236056
75181,1.8587642,0.057723954,-0.39193976,0.56409395
18405,1.3484839,0.35335386,0.8091136,-0.4607551
60593,0.8249437,0.9107885,2.0753086,1.0388503
18544,-0.7897968,-0.6949242,-0.4977575,0.09037462
42985,-0.11504366,-0.19583263,-0.7038279,-0.6703668
64088,-2.138359,1.0565839,0.0042864084,2.4474719
30863,-1.295813,-0.3722704,0.3493263,-0.19322452
35394,-0.18787059,2.3085814,-1.6117688,-0.5714917
8771,0.10649413,1.1798804,1.1951412,-0.110497415
34642,-0.7259683,2.7468266,-1.4380189,0.11742899
71281,2.5282724,0.039697714,0.3190187,2.256474
62451,-0.81007385,-0.64112294,0.29920435,0.7639245
60415,2.0280068,0.09974468,0.77882206,-0.21115944
912,1.0118506,0.917346,-0.52679116,-1.3228328
70295,-1.1594746,-1.3673875,0.2704131,0.2904806
70182,-2.2832582,-1.6360781,1.5636468,0.03916931
60971,0.62829435,-1.6430912,-0.09956783,-0.0025599003
2986,-0.16624612,-0.0453874,-0.5630397,-0.5739825
4201,-0.10234919,-0.5117986,-0.8060788,-0.20550323
49872,2.7163458,0.35987508,-0.16607082,-0.17608231
38068,-2.0327127,-0.8122275,-0.24478143,0.4919383
60081,0.35189927,-0.7821572,-0.5303348,0.9538086
38336,1.0040121,0.9644026,1.132791,0.35043186
19730,-1.6240556,-0.63821423,-0.30871424,-0.46099043
17169,0.26966125,0.38138822,0.21340595,-0.4299168
14091,2.0596197,0.061608434,-0.05681628,-1.0511672
24877,-0.15389985,-0.7000762,-1.0110002,-0.3226449
23018,0.09542784,-0.9299385,-0.65003335,0.33440083
18468,-0.18559723,-0.0567618,0.004389502,-0.44144055
22468,-0.5385523,-1.1538769,-0.85228604,-0.049290836
47797,-0.89414483,1.1385587,-1.1233287,-0.5451146
17597,1.1141529,0.1751886,0.5719224,-1.1343696
53676,1.9644282,-0.2595152,-0.9182621,2.132974
65482,0.7792543,-0.39140183,2.0330324,-0.7526261
3644,-0.6288432,-0.7718395,-1.5921376,0.10109955
28657,-0.7354655,1.1622311,1.2233185,0.6856794
69472,1.1601523,-1.2848626,1.8962471,-1.7173429
5278,-0.43690798,-0.5645415,-0.25268626,-1.4120523
43300,0.28200123,0.1581546,-0.9871313,-0.2617988
27620,-0.7800517,0.8743256,0.6383073,0.4719599
10835,-1.4590621,-0.4090919,-0.39993975,-0.61793405
69055,0.51985365,-0.9756342,3.5220656,-0.3010977
7166,-0.17338204,-1.650564,-1.1187677,0.0846442
43895,0.6646576,0.14813714,0.14811836,-0.36050934
72778,-1.069835,-1.9311278,0.98379236,0.5127015
33215,-1.9593902,2.3466916,-1.0477409,-0.011314571
5191,-0.10755703,-0.62760603,-1.464056,-0.27869752
54116,-0.19534957,-1.8727119,-0.99519205,1.0344176
34618,0.32702565,2.0741131,-1.912039,-0.4890958
65107,-1.9319226,-0.36920136,2.1377213,0.008187527
60930,-1.8778859,0.35575148,1.9639583,-0.7259984
64521,-0.19484562,0.293441,2.8904035,0.11077309
70330,-1.2436959,0.6628209,1.1393647,-2.0453799
28059,1.4814112,-0.3332017,0.7309552,-1.3185626
191,-0.056599926,-0.15260784,-0.6581789,-0.6846121
8967,0.12714398,1.1387489,1.1368313,-0.20279288
41026,-0.2155233,1.1484302,0.8791406,-0.7449674
12537,2.3564727,0.3596495,-0.25888473,-0.17509788
23145,-0.9067474,-1.7318525,0.33537626,-0.4501053
2215,0.61387813,-0.18064262,-0.30524436,-0.06429082
45424,0.6665708,0.56730676,-1.4424089,0.31676677
22398,1.0030799,0.6578052,0.5726498,-0.59933007
15400,1.9965732,1.006138,0.03574562,0.22368091
38552,1.8660436,-0.17344677,1.3329359,-0.17793664
44431,-0.4196207,-0.3554567,-0.86338437,-0.5199512
62374,-2.2207813,0.31197605,1.0776465,0.23765673
41377,-1.3129342,0.3175396,0.14036322,-0.06698848
1283,2.9788318,1.1393383,-0.50909853,0.74350286
40730,-1.4929048,-0.44069397,0.02563423,-0.85783726
50202,0.006155312,1.7993548,2.244883,1.6382034
1061,-0.38924623,-1.2246251,-0.9893417,-0.41059083
10573,0.75674725,0.44230312,0.7703465,-0.9103015
24710,-0.3230865,-1.07096,-0.3121108,-0.42106384
8449,-1.155085,0.83491176,0.6606614,0.11102125
50164,1.2981877,2.644076,1.2745521,2.9571655
67542,2.451367,1.465805,2.8202472,3.9465003
10510,-0.1486372,-0.3301866,-0.95278245,0.5775499
26861,0.9259857,0.5157016,-0.786658,0.5996109
35931,0.20989993,2.119608,-1.694664,0.1556682
55338,-0.5616603,-0.68112624,0.5628372,0.6501721
59437,-0.3161428,2.114054,2.1639087,1.684614
45512,-0.07891571,0.07519448,-0.73651737,-0.65066636
46664,-1.2155356,0.43621257,-0.23163158,-0.7547242
9401,-0.8582376,0.549525,-0.07925149,-0.029026205
56881,-0.7479148,1.1379361,2.7993069,0.6360043
44683,0.08996464,-0.6542678,-1.0038925,-0.60799015
38763,0.99694395,0.6729644,1.3852141,0.2071799
33885,-1.0160649,2.366024,-1.5454134,0.14342594
28491,-1.1330898,-0.5334039,-0.62798756,0.38458478
12289,-1.4477744,0.3437749,-0.61887646,0.9466078
27781,1.9354761,-0.057379544,0.41604015,-0.8569465
16248,0.8290148,0.4430642,0.8298348,-0.7872038
24939,0.009547204,-1.1798688,-0.5182163,-0.21932742
57545,1.0133394,-1.1911616,0.5915908,-0.05971301
22598,-0.23671493,-1.1097612,-0.59099704,0.40202805
39620,-1.9794942,1.249428,0.98019767,-0.9409069
73906,-0.39030504,-0.96567345,-0.03309548,1.048138
36427,-1.137704,1.9739283,-1.199769,-0.19702949
71049,-1.168058,-0.013672888,0.25842065,1.8302174
68511,0.12186423,-2.1150136,1.2360932,-0.84722644
58405,-2.0530949,-0.66852057,1.7650352,0.53363574
54486,-0.62821496,1.6095303,0.08590098,1.7726101
10824,-1.2587034,-0.3926726,-0.29911807,-0.5086297
14782,-0.083383486,-0.18696305,0.060191646,-0.8509913
66679,0.9249131,0.057228386,0.20567572,-1.8119525
50311,-0.83355486,-1.1995473,0.1780932,0.1557504
56733,1.9669956,0.8700534,-0.6299069,-0.6274537
63429,-2.7664025,-0.9897298,2.0152082,0.19200054
21163,2.631224,0.26481003,1.1695166,0.92068547
52434,0.5622175,-0.27756295,0.8298186,-0.4276395
21381,-0.6281416,-0.7511106,-0.28161508,-0.059818894
59386,-1.2764807,1.2954342,2.441731,1.2149396
30701,0.4104569,1.3305249,-0.6955769,1.726973
60163,1.6753219,0.075024664,0.8431608,-0.49786496
17485,-0.54233575,-0.875559,-0.8246861,0.16839546
17981,-0.64815134,0.18901795,-0.60090744,-0.06910713
60899,-2.4683542,-0.26115194,1.2747993,-0.8306817
42837,-0.90166736,-0.010147173,-0.28614753,-0.88098276
73046,-1.1827523,-1.4038441,0.44653016,0.93907213
40521,-1.1445303,0.34191757,-0.2505144,0.1907507
28566,0.96641797,-0.74151087,-1.059547,0.3945795
21848,-0.54832244,-0.6476172,-0.011048198,-0.37687027
26001,-2.543713,1.4000046,0.86901855,1.2622236
15531,-0.9597671,0.2213798,0.062792264,-0.34400356
48799,1.719634,0.10257965,0.5343084,-0.72303486
41110,-0.40872338,0.3116688,-0.6769376,0.027139097
24432,-0.04548636,-0.7422569,-0.8262007,0.26265538
32722,-1.8907826,2.6160161,-0.4593243,0.24017121
45886,-1.1129065,-0.31083232,0.030831546,-1.4663172
64481,-0.99404585,-0.41316992,3.7205405,-0.7230941
76004,0.6704249,-0.63265914,-0.5962526,0.12722315
37917,0.44454026,-0.43920082,-0.9103296,1.3345674
72550,0.09544873,-1.1634107,-0.11676103,0.90092677
55802,-0.27969164,0.009982616,0.86045355,-0.3851059
10363,-0.8595065,0.74705255,0.73673767,0.3293107
1163,-0.30827722,-1.3458319,-0.7625692,-0.30226833
47781,-0.93312365,1.1866846,-1.1212591,-0.62797207
30974,0.8009356,0.51758164,1.7331073,0.16637236
40474,-0.9035532,1.4389974,-0.49472433,0.63781524
74715,-0.86447203,-1.1864446,0.91457886,-0.07024777
6362,-0.65423167,-0.77330023,-1.4029021,-0.94431686
31652,-0.43239602,0.81098956,-0.61588615,-0.18817735
29281,0.83340526,-1.3594358,-1.1429174,0.96126467
1001,-0.41171402,-1.1707361,-0.9011897,-0.25729918
52353,2.16461,1.2381172,0.20018795,0.8400508
11725,-0.3601286,0.8544142,-0.6395858,-0.42619616
63819,1.8451743,-0.79920167,-0.24267384,0.69612795
25117,0.7079813,-0.20415273,0.08248779,-0.5414354
60513,0.21502444,0.27613693,1.1671082,0.3231175
9159,-1.0588005,0.7196579,1.1494818,-0.6538046
40351,0.5482894,0.4907667,0.036609665,0.18417175
65574,0.29692745,1.0060875,-0.20333971,2.4845145
11603,-1.4220352,0.31009316,1.0715744,-0.40794688
52557,0.16624507,-1.8329377,0.12524453,-0.8657393
20393,0.5696571,0.6354835,-0.04405296,-0.44062322
54616,0.45726597,-0.883844,-2.0654063,1.369468
35457,-0.022493482,2.196437,-1.6069635,-0.40789205
50210,0.007890284,1.798883,2.2454967,1.6398871
51587,1.5094998,-0.92189336,-1.5761147,1.3060782
23674,-0.09405398,-1.104038,-0.8629889,0.26638615
67380,2.143333,-0.1264236,0.45896164,-0.71772206
50552,-2.2934275,0.9601002,-0.07152617,1.7543135
11615,-1.9085978,-0.20324537,0.6266837,-0.105151296
16152,-0.5052745,-0.25850612,-0.04120904,-0.64939076
45277,0.41178495,0.53983575,-1.3962787,0.7280283
8896,-0.01974827,0.9171039,1.403832,-0.36488402
23052,-0.1585418,-0.7665707,-0.5734943,0.36219338
64047,-2.2392652,1.2506857,0.039016068,2.1495442
21078,-0.6509489,-0.7998594,-0.5782477,-0.0041948557
23624,-0.24546227,-0.71799,-0.74551827,-0.21694878
7546,-0.6676905,-2.09525,-1.2982364,0.21077633
6438,-0.40452486,-1.06598,-1.6242986,-0.26550817
58400,-2.0502598,-0.66939044,1.7659961,0.5365052
56135,0.654051,0.9179455,1.5557833,0.38967824
24043,-0.15610114,-0.8884558,-0.32088605,-0.21086246
70400,0.19700354,0.28305933,1.1615888,0.3032059
22253,0.76218176,0.18380827,1.0931541,-0.93008375
3864,0.4191299,-0.29952645,-0.9774258,-0.02340284
68170,-0.6818575,1.2864633,2.7288823,0.8219963
19270,-0.77588147,-0.31739217,-0.7612027,-0.020247936
35644,-0.6842996,2.1255417,-1.176288,-0.86182714
12137,0.51525056,0.44176412,-0.075487,-0.01072523
11927,0.49367025,0.45158792,0.5750863,-1.3232737
75158,0.037291497,-0.18153435,-0.73925304,1.5378809
31735,0.60049844,0.7868428,1.2728674,-0.107284725
28248,0.5954262,-1.4286329,-0.77827495,0.7899948
17999,-0.6455901,0.16560608,-0.6349029,-0.11683816
22418,0.5514896,0.21767226,0.124470234,-0.5168315
30473,-0.7112882,0.48204893,-0.91017914,1.6001985
67633,-0.30958012,-1.9622613,0.6942898,-0.8973628
68691,0.13375515,-2.2822807,-0.97641593,1.0287707
2478,0.18661804,-0.73995805,-0.072247386,-0.090930596
48987,1.8590199,0.7605665,-0.1953885,1.0614665
17117,0.32964325,0.35874587,0.017204434,-0.19736055
56528,-0.7006848,-0.9165704,-1.2191774,0.8365654
32510,-0.3517452,0.4503994,-0.78173786,-1.5090832
39125,1.5074131,1.5959642,0.3217758,0.8396686
24923,0.09029552,-1.053057,-0.37619126,-0.16457263
71403,1.0022664,-0.8650189,0.09229565,-0.7445759
44200,-0.3602436,-0.7014763,-0.22401375,-1.0433874
20765,-0.26364034,-0.4249367,-0.6425272,0.20621902
22309,-0.3251011,-0.7808212,-0.6828654,0.19457096
36277,-0.5826597,1.8024999,-1.3410647,-0.64111257
12345,-0.94617975,0.3454148,1.0694311,-0.054656148
2573,-0.1782116,0.28066966,-0.35496938,-0.74057484
10571,0.7340154,0.44784343,0.7620357,-0.9315878
44243,0.44880712,0.24276984,0.55405676,-1.6556947
3693,0.7528944,0.37645513,-0.6489396,-0.14311096
32889,-0.712145,1.8452611,-1.5095104,0.48744905
59389,-0.2846943,1.4638495,2.977622,1.6514208
25267,2.3232067,-0.09667522,0.6570303,-0.32769227
20250,-1.1524181,-0.46431077,-0.5825475,0.36669448
3678,0.07763901,-0.4261288,-0.68554246,-0.19242738
15797,-0.20166287,0.92861223,-1.1782035,0.08706702
12358,-0.99969566,0.07011652,0.57378536,-0.8434062
57160,0.060098436,0.2834904,0.4787015,0.7922916
64465,-1.0665687,-0.3956899,3.6939433,-0.7907702
58666,0.93637156,-1.658759,0.28204402,0.21948749
62087,-0.67417145,1.6949451,0.8082765,2.1592486
7156,-0.12992123,-1.4951036,-1.0327173,-0.073949814
60243,-3.274064,0.77004635,0.66479695,1.137011
71041,-1.1740184,0.036639035,0.2768857,1.7659969
71129,1.8765669,-1.2934139,-0.032601714,0.8984814
73981,-2.052678,0.44994563,2.7944856,0.8960793
12440,-0.53245425,-1.6241546,-0.4545167,-0.13618702
38738,1.4307427,0.6968406,1.3838309,0.62460566
18550,-0.43299687,-0.5257226,-0.2843801,0.039568722
2286,0.21869722,0.43427652,-0.7483053,-0.1690828
35765,-0.3913787,2.0516095,-1.4115274,-0.8051173
37790,-1.8077905,-1.3674593,-0.5011823,-0.73490375
37263,-0.5669159,1.1390914,-1.7028937,-0.931273
14170,-1.2109463,-0.40270168,1.3111087,-0.5366592
27627,-0.7481382,0.866834,0.65009594,0.5015
3267,-0.12665889,-0.11504517,-0.5110021,-1.0965201
55377,0.8964609,-0.10405734,-0.27862394,2.07559
36684,-0.4077257,1.6208287,-1.5758983,-0.22115646
34423,-0.14159185,1.6240307,-1.2227869,-1.0069815
74072,0.08697447,-0.0067853034,-0.010227293,1.6464511
59137,0.6407342,0.5536977,2.0651653,0.3954625
1563,0.045131512,-0.7014067,-0.22347054,-0.53821415
39416,-0.88248706,-0.46799147,0.085389584,-0.26527083
43461,-1.7245264,-0.02796197,-0.17317942,0.16012621
22917,-0.66245544,-0.80080116,-0.41990343,-0.33218962
65453,0.6328826,-0.4845807,2.1398158,-0.9018033
56373,2.5564344,0.5951518,0.5286124,0.66642874
60365,0.9585419,-0.83586526,-0.3323648,0.38986227
31352,-0.7340338,0.15134275,-0.35342652,0.8505484
13600,0.09271562,-0.19184472,-0.2505415,0.54331744
55815,-0.2954297,0.045774907,0.8428985,-0.5156745
13741,-0.02820237,-1.0404782,-0.31287593,-0.73264134
50438,1.7009876,-0.83355486,-0.28713566,-0.0645908
2061,-0.5470308,0.21536228,-0.25242084,-1.6205862
42290,-0.29617554,-0.04665892,-0.73798555,-0.17944555
50999,-1.4159766,-0.22699201,1.3405633,0.9260462
33569,-0.14207384,1.6180713,-1.3137542,-0.44598868
16367,-1.2711904,0.6778199,0.67871237,-0.17439605
29325,0.15816033,-2.337853,-1.2791123,1.0455058
8389,1.7169504,0.013948023,0.36908442,-1.0057812
14893,-1.7480838,0.8076803,0.14355627,-0.93543
10584,0.8327816,0.4241081,0.7982869,-0.83950627
55142,1.2832361,-1.2932701,1.5338789,-0.43041748
19134,0.20798466,-0.52232873,-0.13441606,-0.016648099
69808,-0.79197544,-0.6616542,0.6272768,0.1567877
5991,0.58444834,-0.98846877,-1.5070096,0.766737
74488,-0.59407043,1.0448257,0.12864783,2.4605317
16372,-0.7303213,0.9120153,0.9804987,-0.26216224
40319,0.5930766,0.48003498,0.053061634,0.2258899
8577,-0.6254331,1.2219803,0.516392,-0.06635648
32245,0.28452563,-0.5790004,-0.033593595,1.1971495
71851,-0.061560944,-0.506971,0.36536676,0.86425257
22769,0.007992677,-0.31754977,0.28787687,-0.7247095
5376,-0.13625535,-1.1674767,-0.8466486,-0.31627867
54141,1.5594851,0.17533326,0.9324788,-0.38292608
67223,1.2610202,-0.96067554,-1.0002892,0.6423224
46184,-0.80390155,0.45861486,-0.13049667,-0.8264738
31116,-0.32927054,-0.21598282,0.78004116,0.79570794
74808,2.2130985,0.9127717,0.83087957,1.0713762
73311,0.3859018,-2.2006602,0.5528883,-0.4615368
25460,3.8839595,0.297696,0.26655525,1.2045155
57069,0.91643846,-0.70966494,1.116191,-0.40187392
56229,0.25459,0.6288631,1.8906813,-0.020863593
233,0.033862792,-0.16370499,-0.62047863,-0.61304504
66571,-1.4005804,0.60718524,-0.95324177,0.052836984
19716,-1.3657343,-1.1255867,-0.54541713,-0.17459965
17018,-0.54446924,-0.48387766,-0.799022,0.09613317
57232,2.880118,1.8499906,0.3145815,2.3956242
25725,1.3067586,1.285389,2.7506847,2.6158295
28588,0.9483409,-1.0843658,-1.2381852,0.7169442
53061,0.9170579,-1.0385504,-0.9681381,0.63001245
23167,-0.9719964,-1.782053,0.28359115,-0.4318701
52263,-0.30958015,-1.7934339,0.7156953,0.39570746
22640,-0.490101,-0.87198836,-0.39452332,-0.21325284
12191,-0.30953044,-1.6420095,-1.185106,0.3800044
73606,1.7708473,-0.33196956,0.96831405,-0.8237617
20612,-0.31924915,-0.73265445,-0.5838611,0.3729656
66322,-0.4729771,-0.059050873,-0.3206752,-0.37949896
35432,0.06193766,2.166244,-1.580158,-0.31729066
69849,0.7247759,0.5370099,1.3137641,-0.281572
19545,-0.14856954,-0.50522923,-0.50900584,-0.099995255
53264,0.37347305,-0.9527959,0.14012082,0.118066505
20439,-1.0658293,-1.4108053,-0.55070233,0.2833398
34302,-1.1380268,2.0751228,-1.1065563,-0.16373122
64857,0.28773072,-1.5997288,0.34430477,-0.048384815
31900,-1.1660155,0.39564502,0.7093049,-1.1087527
11804,0.6450604,0.6721207,0.3097233,-1.1569514
40172,-1.412782,-0.99172485,-0.11903775,0.010038435
56913,-0.18355915,-1.5468223,0.46177644,-0.27218962
4757,-0.059747696,-0.9507346,-1.5275757,0.294851
53837,1.7942884,0.30138582,0.95693254,0.016173005
57321,-1.3794674,1.5143061,1.2987221,2.1964126
37378,0.72831464,1.9727342,-1.1985267,-0.8417477
63275,-0.47760904,-0.003713429,2.9100122,-0.5130508
50854,1.509104,-0.618091,-0.3735543,1.7580621
23238,0.5480393,-0.06661636,0.40691307,-0.58885634
60459,-1.0778245,-0.7024963,-0.28167138,0.9986976
8779,0.066121995,1.1895463,1.1803076,-0.1480937
16702,0.024197817,1.2574596,0.48153746,-0.7753376
51379,-0.13738221,-0.78329134,-0.8359922,0.40768844
38786,0.38594645,0.16126245,0.8827071,0.42788804
67317,0.32301307,-2.0991793,-0.79805684,0.14429653
69327,-2.2296522,-2.0715709,1.8212507,-0.6012323
11400,0.09694086,0.9588382,-0.7225486,-0.47784883
45396,0.0077615846,0.056513138,-0.6784919,-0.4949562
37106,-1.5885863,1.8850331,-1.4739074,-0.45814005
68271,1.269104,-0.6512316,-0.437097,1.0116725
63802,2.4151397,0.09138885,-1.31723,1.328344
122,0.6357464,-0.050131574,-0.7958521,-0.2607178
72245,2.3380284,0.34093547,-0.6789332,1.8971304
56072,-0.0800506,0.74528277,0.49462128,0.6244948
17481,-0.53935087,-0.896513,-0.83214104,0.19546568
51175,2.689219,-0.6483823,-1.6278898,2.0052798
67419,2.143452,-0.12658489,0.45894918,-0.71745193
74034,-0.553222,-1.0575356,1.67089,0.029325917
38392,-2.218473,0.5920878,-0.09136218,0.9035177
56765,-3.1706905,0.07778174,0.97605884,0.43762952
75738,-0.04179164,0.4096634,0.77491987,0.64093184
71260,0.5857086,-1.7562971,-0.0493201,1.3740156
72140,0.048233747,-0.6940122,-0.19291037,1.1830353
59150,0.5827479,0.56769514,2.043908,0.341326
39770,-0.3142342,-0.66896796,-0.402781,0.76462966
38543,1.3392497,-0.7056074,0.86124086,0.12154375
42966,0.35447478,0.3736973,-1.316885,-0.21777989
15668,-0.35749623,0.018852297,-0.6002094,-0.6967478
51994,-0.46433243,-0.59589034,-0.18920177,1.3550589
11423,0.5840653,0.5564397,0.83887064,-0.84856075
7635,0.12287322,-0.8809335,-0.73067284,-0.88071716
24729,-0.26835316,-1.1451113,-0.31779447,-0.29682744
29408,-0.36946338,0.10007949,0.12401144,0.5033871
37737,-1.039444,-0.41334474,-1.8854215,0.28232813
8031,1.216676,0.006198287,0.34613225,-1.4853647
14112,-1.5625242,-0.5248188,1.1706797,-0.3840434
15357,0.094893664,-0.10529286,-1.3502522,0.2556195
42697,0.28375238,0.28357688,-0.5544426,-0.8996738
25361,2.9291677,-0.24294966,0.87916744,0.23803765
67274,-1.4635687,-1.1016243,-0.25218976,0.7408629
37151,-1.2711414,2.2086375,-1.0619111,-0.25472623
67260,-1.484489,-1.0063324,-0.22172964,0.61302656
28131,-0.37117147,0.73665667,0.44428927,0.4748459
34105,-0.39945552,1.471785,-1.3826404,-0.9128203
36914,-0.9061346,1.8106132,-1.8680849,-0.37065917
26821,0.7510768,0.41467136,-0.91130435,0.6082408
41595,-0.30246878,-0.33802998,-0.7382064,-1.0970612
66715,0.44633588,-0.48230618,-0.031801134,-1.6393348
31429,0.44567317,0.65753293,1.7016816,0.0020900965
29681,-1.3235031,-0.4921133,-0.21967667,0.033860773
64242,2.0350547,-0.37732893,1.0982544,-0.52172226
73827,1.5308892,-1.1515751,0.21892136,-0.060282443
10135,1.0742545,0.20123935,0.98140264,-0.73825854
11650,-1.6733531,-0.21427906,0.3027718,0.39308244
62496,0.4952244,0.094687045,2.2954412,-0.112489045
62315,-2.0651388,0.3832683,1.0035753,-0.2900356
12290,-1.4459115,0.35104215,-0.614933,0.9390855
50234,0.75177675,0.07413058,0.62544703,0.3924296
32750,-1.6821228,2.3897858,-0.5836555,0.25864998
75189,1.6450883,-0.08732959,-0.5533525,0.60059714
5499,0.9570316,0.67320997,-0.22614974,-1.3986454
19782,0.6484729,0.9241646,0.7720661,-0.37255377
59195,0.3919286,0.61378396,1.9739676,0.16314393
27088,0.9520816,0.41139445,0.87412035,-0.6699526
62251,1.0714816,1.784982,1.4994856,1.846277
42509,-0.41330427,0.040660262,-1.0336357,0.438726
75692,1.3808098,0.8948882,0.054454982,1.0454061
12164,0.38346797,-1.503356,-1.3639514,0.9992362
22642,-0.5223775,-0.9287958,-0.43364987,-0.1658572
7622,-0.6401996,-1.8301866,-1.3627969,0.15459567
24524,-0.22064847,-1.0359298,-0.2746129,-0.47462472
50872,2.6460462,0.64602566,0.6933121,0.9729851
60008,2.0862389,-0.22305393,0.63142455,-0.7277935
31817,-0.7153906,0.0552696,0.13242055,0.09018781
61680,0.50435036,1.2230512,2.385969,1.4648708
21225,-0.47015312,-0.59369886,-1.0253413,0.44254786
46852,0.51202655,1.1870475,-1.8971934,-0.026257407
72659,-0.18969819,-2.2022133,0.15667862,0.43295732
48948,1.0064043,0.13139476,-0.36684301,0.8840344
15685,0.5881943,0.8503475,0.19424793,-1.0857534
16236,1.7310421,0.22524208,1.1604722,0.05503124
61958,-0.37414613,-2.386012,-0.3233636,0.39162695
75897,-1.7395186,0.82497,0.74916905,0.04474815
51876,-0.30198658,-0.61928344,-0.3254421,0.8678427
38101,0.8583177,1.1080918,1.2770545,0.5490381
51722,-0.52284205,-0.6058829,-0.47387567,0.55459523
62105,0.360178,1.0012215,0.31664285,1.5659342
15282,0.026252195,0.006002903,-0.33691972,0.66226554
33852,-0.81100994,2.5930462,-1.3281032,0.0804742
22504,-0.5911267,-1.1801002,-0.8626978,0.025807321
36142,-0.7177702,2.5680003,-1.7374675,-0.359975
71719,0.8546053,-1.3544521,-1.1814847,0.8139775
41182,-0.010720253,1.175177,0.30389157,-1.0864595
3445,0.155939,-0.49466217,-0.7537201,-0.29219353
48530,0.74810773,1.6263549,1.3438548,1.1968079
74109,-0.28824338,0.067427754,0.16126424,1.4589351
6134,-0.4396316,-0.61751926,-1.5900943,-0.4271468
61946,-0.44533244,-2.329316,-0.3327648,0.27774566
47206,-0.8241557,0.3485534,-0.98253405,-0.67201495
39656,-2.2566235,0.19842231,0.15391004,1.0178981
58355,1.3145416,-1.0106213,1.7308928,-1.3811138
6153,-0.07154286,-0.46293727,-1.4029078,-0.53061634
36793,-1.1073973,2.3375962,-1.8402655,0.20801595
10320,-0.64625984,0.15696186,0.25838816,0.1676096
1323,0.74446034,-0.057724833,-1.847126,0.5747137
17313,-1.0137581,-0.79331356,-0.630458,-0.14073372
13229,-1.0998389,0.005306028,0.7525117,-0.055322666
58290,0.20660955,-2.535513,0.13795567,0.06913376
4984,-0.23070922,-1.1426278,-1.0445421,-0.08520436
48219,-0.4455068,-0.6411697,0.07746908,-1.0275122
72355,1.9306784,-1.3973482,-1.5037388,2.3803334
14358,-0.06671921,0.16577968,-0.098234534,0.24388385
47301,-0.7928469,-1.3468997,0.1219182,-0.5052545
66905,0.4556324,-1.119386,-0.96547234,1.2047005
20037,-0.4282009,-0.001324039,-0.30060655,-0.4974277
62166,-1.8152039,0.009477973,0.6850952,1.1178944
58056,1.0790958,0.4652118,-0.8997015,2.7311578
5237,-0.07520363,-0.48780054,-1.3645213,-0.3481769
6783,0.59128344,0.3163104,-0.851294,-0.48490086
7362,0.5644623,-0.6415791,-1.2309756,-0.06165144
23013,0.04179892,-0.7543416,-0.6362583,0.31078392
67822,-0.6206831,-0.38585138,-0.30023605,0.61491257
39237,-2.798203,0.77497506,0.93978626,-0.058190405
28698,-2.0286634,0.29234344,0.19919732,0.7420472
34689,-1.2559253,2.4218023,-1.0153214,-0.65571856
37585,0.9344115,1.4097822,-2.4388206,0.7229112
5267,-1.0358508,-1.8066404,-0.9822432,-0.07454997
33627,0.37798244,2.127729,-0.804117,-0.56784374
75610,-0.9291301,-1.0957458,2.6029124,-0.84570134
8029,1.3623775,-0.028972983,0.39954448,-1.3493366
5228,0.03154877,-0.60015213,-1.3619704,-0.14459887
68326,4.0142655,0.74813426,-1.0228662,2.6242397
38250,0.12972999,-0.016926527,1.1421448,0.22072771
34151,0.07382597,0.9704901,-1.6763208,-0.9361776
44083,-0.6143571,0.3029206,-0.9411236,0.22694743
46303,0.2918002,0.6266502,-1.0499372,-0.8059592
40847,-1.8523206,0.6316696,-0.4214492,0.32879764
70334,2.6804943,1.1292634,0.8130974,1.7559361
12162,0.3012911,-1.4235591,-1.3181349,1.0055095
6998,1.1534724,-1.2312024,-0.49696505,-0.106649816
28567,0.9790912,-0.8274277,-1.1152139,0.42837578
23288,-0.39461955,-1.107253,-0.52509785,-0.10185066
2057,-0.39999923,-0.02962473,-0.2870373,-1.231888
63147,0.9898589,-0.7495666,1.5502245,-1.5042913
65836,0.10147297,-0.30104998,-1.1399086,-1.0901756
27852,-3.247642,0.45576292,0.2154398,0.5239993
61561,-1.8440815,0.6190883,0.86621845,0.9992948
65135,-2.0126402,-0.4719926,2.056467,0.07958028
9568,0.5194647,0.53173095,1.5312834,-0.26428187
10425,-0.83082795,0.8662021,0.5857788,0.37153655
